name,year,selling_price,km_driven,fuel,transmission,mileage,engine,max_power,seats
Hyundai Accent GLE,2009,180000,87000,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,5.0
Renault Duster 110PS Diesel RxL,2014,620000,90000,Diesel,Manual,19.01 kmpl,1461 CC,108.45 bhp,5.0
Toyota Etios G,2015,360000,110000,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,5.0
Hyundai Santro Xing GLS,2010,245000,86000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,5.0
Ford Ikon 1.6 Really Sport,2003,130000,80000,Petrol,Manual,14.2 kmpl,1597 CC,92 bhp,5.0
Maruti Esteem LX - BSIII,1999,70000,65000,Petrol,Manual,15.9 kmpl,1298 CC,85 bhp,5.0
Maruti Esteem LX - BSIII,1999,70000,70000,Petrol,Manual,15.9 kmpl,1298 CC,85 bhp,5.0
Ford Fiesta 1.5 TDCi Titanium,2014,650000,140000,Diesel,Manual,25.01 kmpl,1498 CC,89.75 bhp,5.0
Maruti Swift VXI,2019,610000,18000,Petrol,Manual,21.21 kmpl,1197 CC,81.80 bhp,5.0
Maruti Alto K10 VXI,2015,300000,24000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,5.0
Hyundai Grand i10 CRDi Magna,2014,425000,60000,Diesel,Manual,24.0 kmpl,1120 CC,70 bhp,5.0
Hyundai Verna 1.6 SX CRDi (O),2012,450000,150000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,5.0
Hyundai Verna 1.6 CRDI,2011,450000,108000,Diesel,Manual,22.32 kmpl,1582 CC,126.3 bhp,5.0
Hyundai i10 Sportz AT,2011,340000,60000,Petrol,Automatic,16.95 kmpl,1197 CC,78.9 bhp,5.0
Maruti Ertiga LDI Option,2013,650000,90000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7.0
Tata Indigo CS LS (TDI) BS III,2009,160000,70000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,5.0
Tata Indica Vista TDI LS,2014,250000,120000,Diesel,Manual,19.1 kmpl,1405 CC,70 bhp,5.0
Chevrolet Beat Diesel LT,2012,225000,100000,Diesel,Manual,25.44 kmpl,936 CC,57.6 bhp,5.0
Tata Indica V2 2001-2011 DLS BSIII,2007,55000,75958,Diesel,Manual,17.88 kmpl,1396 CC,52.8 bhp,5.0
Maruti 800 AC,1996,42000,70000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,4.0
Hyundai Tucson CRDi,2006,282000,128000,Diesel,Manual,12.6 kmpl,1991 CC,112 bhp,7.0
Tata Indica V2 DLS TC,2007,80000,110000,Diesel,Manual,16.8 kmpl,1405 CC,62 bhp,5.0
Maruti Swift Dzire VXI,2016,500000,40000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5.0
Ford Figo Aspire 1.5 TDCi Ambiente,2016,500000,70000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,5.0
Maruti Swift VDI,2011,400000,60000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5.0
Mahindra Bolero 2011-2019 SLX,2013,550000,90000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,7.0
Tata New Safari Dicor LX 4X2 BS IV,2007,200000,70000,Diesel,Manual,13.93 kmpl,2179 CC,138.1 bhp,7.0
Hyundai i10 Sportz,2012,280000,65000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,5.0
Maruti Swift Dzire VDI,2014,580000,88000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5.0
Tata Manza Aura (ABS) Quadrajet,2009,100000,80000,Diesel,Manual,18.8 kmpl,1248 CC,90 bhp,5.0
Mahindra Scorpio EX,2014,550000,60000,Diesel,Manual,14.0 kmpl,2523 CC,75 bhp,8.0
Mahindra TUV 300 T4 Plus,2017,700000,38000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,7.0
Tata Manza Aqua Safire,2010,150000,80000,Petrol,Manual,15.0 kmpl,1368 CC,90 bhp,5.0
Hyundai EON Magna Plus,2014,190000,60000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,5.0
Mahindra Bolero 2011-2019 SLE,2013,500000,110000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,7.0
Maruti Swift VDI BSIV,2017,640000,110000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5.0
Skoda Fabia 1.2L Diesel Elegance,2011,340000,145000,Diesel,Manual,20.86 kmpl,1199 CC,75 bhp,5.0
Hyundai Elite i20 Asta Option Diesel,2019,811000,43000,Diesel,Manual,22.54 kmpl,1396 CC,88.76 bhp,5.0
Maruti Ritz LDi,2016,409999,120000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5.0
Maruti Swift Lxi BSIII,2007,220000,136000,Petrol,Manual,16.1 kmpl,1298 CC,88.2 bhp,5.0
Tata Indica V2 DLS BSIII,2013,170000,120000,Diesel,Manual,17.88 kmpl,1405 CC,48.21 bhp,5.0
Hyundai Elite i20 Petrol Asta Option,2018,700000,25000,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,5.0
Mahindra Scorpio S10 4WD,2015,950000,80000,Diesel,Manual,15.4 kmpl,2179 CC,120 bhp,7.0
Hyundai Accent GLS 1.6 ABS,2003,80000,40000,Petrol,Manual,14.4 kmpl,1599 CC,94 bhp,5.0
Maruti Swift Dzire VDI,2014,420000,120000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5.0
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,899000,35000,Diesel,Manual,25.1 kmpl,1248 CC,88.5 bhp,5.0
Datsun GO T Petrol,2019,459999,35000,Petrol,Manual,19.83 kmpl,1198 CC,67 bhp,5.0
Hyundai Verna CRDi SX ABS,2008,150000,120000,Diesel,Manual,18.1 kmpl,1493 CC,110 bhp,5.0
Renault KWID 1.0 RXT Optional,2017,350000,25000,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,5.0
Toyota Etios GD,2015,509999,100000,Diesel,Manual,23.59 kmpl,1364 CC,67.05 bhp,5.0
Mahindra Bolero 2011-2019 Plus Non AC,2013,500000,120000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,9.0
Tata Zest Revotron 1.2 XT,2017,370000,35000,Petrol,Manual,17.57 kmpl,1193 CC,88.7 bhp,5.0
Maruti Alto K10 2010-2014 VXI,2013,240000,44000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,5.0
Hyundai i20 Asta 1.4 CRDi,2015,530000,100000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,5.0
Mahindra Scorpio S10 7 Seater,2015,1000000,133000,Diesel,Manual,15.4 kmpl,2179 CC,120 bhp,7.0
Toyota Innova Crysta 2.4 VX MT BSIV,2018,1600000,35000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7.0
Hyundai i10 Sportz,2014,350000,64000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,5.0
Mahindra XUV500 AT W10 FWD,2015,1100000,70000,Diesel,Automatic,16.0 kmpl,2179 CC,140 bhp,7.0
Hyundai i20 1.2 Magna,2011,220000,70000,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,5.0
Hyundai Grand i10 Sportz,2015,350000,100000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,5.0
Maruti Swift LDI,2013,370000,90000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5.0
Maruti Swift Dzire VXi,2014,220000,50000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,5.0
Mahindra KUV 100 mFALCON D75 K4,2017,400000,50000,Diesel,Manual,25.32 kmpl,1198 CC,77 bhp,6.0
Ford EcoSport 1.5 Petrol Ambiente BSIV,2017,570000,31596,Petrol,Manual,17.0 kmpl,1497 CC,121.36 bhp,5.0
Mahindra XUV500 W6 2WD,2013,650000,85710,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,7.0
Toyota Fortuner 3.0 Diesel,2012,1680000,129627,Diesel,Manual,11.5 kmpl,2982 CC,171 bhp,7.0
Datsun RediGO T Option,2018,250000,10000,Petrol,Manual,22.7 kmpl,799 CC,53.64 bhp,5.0
Hyundai i10 Sportz,2014,320000,15000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,5.0
Maruti Wagon R AMT VXI,2017,440000,35000,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5.0
Hyundai i20 Sportz 1.2,2013,315000,49000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,5.0
Tata Manza Aura Quadrajet,2010,202999,158000,Diesel,Manual,18.8 kmpl,1248 CC,90 bhp,5.0
Hyundai EON Era,2012,179000,30000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,5.0
Hyundai i10 Magna 1.2 iTech SE,2008,140000,60000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,5.0
Maruti Zen Estilo 1.1 LXI BSIII,2008,150000,40000,Petrol,Manual,18.2 kmpl,1061 CC,64 bhp,5.0
Mahindra Bolero SLX,2011,440000,60000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,7.0
Ford Figo Diesel EXI,2011,250000,55130,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,5.0
Maruti Wagon R VXI BS IV,2014,330000,22000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5.0
Ford Figo Petrol ZXI,2010,250000,48000,Petrol,Manual,15.6 kmpl,1196 CC,70 bhp,5.0
Hyundai i20 Magna,2012,335000,45000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,5.0
Mahindra XUV500 W4,2016,1025000,22522,Diesel,Manual,16.0 kmpl,2179 CC,140 bhp,7.0
Hyundai i20 1.2 Magna,2012,320000,51856,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,5.0
Maruti Ciaz RS ZXi Plus,2015,550000,29434,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5.0
Honda WR-V i-DTEC VX,2018,800000,25000,Diesel,Manual,25.5 kmpl,1498 CC,98.6 bhp,5.0
Tata Tiago 1.2 Revotron XZ,2017,380000,28000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,5.0
Renault Duster 85PS Diesel RxL Optional,2013,400000,44500,Diesel,Manual,20.46 kmpl,1461 CC,83.8 bhp,5.0
Maruti Wagon R VXI BS IV,2016,375000,34500,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5.0
Honda City i-VTEC CVT ZX,2017,1100000,20000,Petrol,Automatic,18.0 kmpl,1497 CC,117.6 bhp,5.0
Hyundai i20 1.2 Spotz,2018,650000,15000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,5.0
Nissan Micra XV CVT,2014,361000,26000,Petrol,Automatic,19.34 kmpl,1198 CC,76 bhp,5.0
Hyundai EON D Lite Plus,2012,140000,20000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,5.0
Hyundai Xcent 1.2 VTVT S,2019,550000,3000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,5.0
Honda Amaze VX Petrol BSIV,2019,670000,20000,Petrol,Manual,19.5 kmpl,1199 CC,88.76 bhp,5.0
Maruti Vitara Brezza ZDi Plus,2017,880000,25000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,950000,35000,Diesel,Manual,23.0 kmpl,1498 CC,98.96 bhp,5.0
Chevrolet Cruze LTZ,2010,300000,60000,Diesel,Manual,18.3 kmpl,1991 CC,147.9 bhp,5.0
Honda City i-VTEC CVT VX,2017,1150000,6825,Petrol,Automatic,18.0 kmpl,1497 CC,117.6 bhp,5.0
Chevrolet Cruze LTZ AT,2015,450000,155000,Diesel,Automatic,14.81 kmpl,1998 CC,163.7 bhp,5.0
Maruti Eeco CNG 5 Seater AC BSIV,2018,375000,50000,CNG,Manual,21.94 km/kg,1196 CC,61.7 bhp,5.0
Maruti Ertiga BSIV VXI,2016,600000,13500,Petrol,Manual,17.5 kmpl,1373 CC,91.1 bhp,7.0
Toyota Innova 2.5 V Diesel 8-seater,2008,700000,260000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8.0
Hyundai Xcent 1.2 CRDi S,2018,600000,65000,Diesel,Manual,25.4 kmpl,1186 CC,73.97 bhp,5.0
Mahindra Xylo H9,2014,630000,95000,Diesel,Manual,14.02 kmpl,2179 CC,118.3 bhp,8.0
Maruti Ciaz ZXi,2016,590000,40000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5.0
Hyundai Santro Era,2019,420000,30000,Petrol,Manual,20.3 kmpl,1086 CC,68 bhp,5.0
Mitsubishi Pajero Sport 4X4 Dual Tone,2016,1950000,120000,Diesel,Manual,13.5 kmpl,2477 CC,175.56 bhp,7.0
Tata New Safari Dicor EX 4X2 BS IV,2013,541000,112011,Diesel,Manual,13.93 kmpl,2179 CC,138.1 bhp,7.0
Toyota Innova 2.5 G (Diesel) 7 Seater,2015,900000,125000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7.0
Tata Manza Aura Quadrajet,2009,250000,43000,Diesel,Manual,18.8 kmpl,1248 CC,90 bhp,5.0
Mahindra Bolero 2011-2019 SLE,2019,670000,53534,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,7.0
Tata Tigor 2017-2020 XZ Plus,2019,530000,20000,Petrol,Manual,20.3 kmpl,1199 CC,83.81 bhp,5.0
Chevrolet Beat Diesel LT,2012,150000,70000,Diesel,Manual,25.44 kmpl,936 CC,57.6 bhp,5.0
Mahindra XUV500 W8 2WD,2013,550000,70000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,7.0
Mahindra Scorpio 1.99 S4 Plus,2015,650000,150000,Diesel,Manual,15.4 kmpl,1997 CC,120 bhp,7.0
Tata Indica Vista TDI LX,2012,180000,100000,Diesel,Manual,19.4 kmpl,1405 CC,70 bhp,5.0
Mahindra Thar 4X4,2015,585000,50000,Diesel,Manual,16.55 kmpl,2498 CC,105 bhp,7.0
Hyundai i20 Magna,2013,345000,120000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,5.0
Maruti Swift VDI,2013,350000,110000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5.0
Honda BRV i-VTEC V MT,2016,725000,140000,Petrol,Manual,15.4 kmpl,1497 CC,117.3 bhp,7.0
Tata Venture EX 7 Str,2012,250000,120000,Diesel,Manual,15.42 kmpl,1405 CC,70 bhp,7.0
Maruti 800 AC,2002,45000,70000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,4.0
Toyota Innova 2.5 E Diesel MS 8-seater,2007,409999,248119,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8.0
Renault KWID 1.0 RXT Optional,2017,325000,16500,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,5.0
Maruti Alto K10 VXI,2016,350000,9900,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,5.0
Maruti Alto LXi,2012,180000,80000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,5.0
Fiat Linea Emotion,2010,150000,100000,Petrol,Manual,16.0 kmpl,1368 CC,90 bhp,5.0
Maruti Dzire ZXI,2020,700000,20000,Petrol,Manual,23.26 kmpl,1197 CC,88.50 bhp,5.0
Maruti Ciaz ZDi Plus SHVS,2016,795000,90000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5.0
Mahindra Thar CRDe,2019,950000,15000,Diesel,Manual,16.55 kmpl,2498 CC,105 bhp,6.0
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2018,885000,75000,Diesel,Automatic,21.5 kmpl,1498 CC,108.5 bhp,5.0
Maruti Ritz LDi,2011,160000,140000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,5.0
Hyundai i20 1.4 CRDi Asta,2012,300000,120000,Diesel,Manual,23.0 kmpl,1396 CC,90 bhp,5.0
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2018,950000,75000,Diesel,Automatic,21.5 kmpl,1498 CC,108.5 bhp,5.0
Maruti Ertiga VDI,2015,549000,90000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7.0
Audi A3 35 TDI Premium Plus,2018,3000000,20000,Diesel,Automatic,20.38 kmpl,1968 CC,143 bhp,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1200000,61000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7.0
Renault Fluence Diesel E4,2012,570000,100000,Diesel,Manual,21.8 kmpl,1461 CC,78 bhp,5.0
Mahindra Thar CRDe,2017,800000,60000,Diesel,Manual,16.55 kmpl,2498 CC,105 bhp,6.0
Hyundai Verna CRDi SX ABS,2009,375000,100000,Diesel,Manual,18.1 kmpl,1493 CC,110 bhp,5.0
Mahindra Bolero SLX,2009,300000,170000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,7.0
Toyota Etios G,2013,350000,100000,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,5.0
Mahindra Bolero SLX,2011,400000,120000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,7.0
Volkswagen Polo 1.5 TDI Comfortline,2015,434999,50000,Diesel,Manual,20.14 kmpl,1498 CC,88.8 bhp,5.0
Maruti Alto 800 LXI,2015,260000,25000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5.0
Maruti Swift VDI,2013,450000,24019,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5.0
Hyundai Verna 1.6 SX,2013,459999,80000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,5.0
Maruti Ritz VDi ABS,2011,210000,100000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,5.0
Maruti Swift Dzire VXI,2015,540000,93000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5.0
Maruti Ertiga SHVS VDI,2017,710000,50000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7.0
Maruti Alto 800 VXI,2018,285000,22000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5.0
Hyundai Creta 1.4 E Plus,2019,990000,19600,Diesel,Manual,22.1 kmpl,1396 CC,88.7 bhp,5.0
Tata Indigo CS eGLS BS IV,2017,362000,104000,Petrol,Manual,15.64 kmpl,1193 CC,64.1 bhp,5.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,880000,33000,Diesel,Manual,23.0 kmpl,1498 CC,98.96 bhp,5.0
Mahindra TUV 300 mHAWK100 T8,2017,700000,60000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,7.0
Mahindra Bolero 2011-2019 DI - AC BS III,2016,600000,60000,Diesel,Manual,15.96 kmpl,2523 CC,63 bhp,9.0
Nissan Terrano XL,2015,700000,40000,Petrol,Manual,13.24 kmpl,1598 CC,102.5 bhp,5.0
Tata Tiago 1.05 Revotorq XT,2016,400000,60000,Diesel,Manual,27.28 kmpl,1047 CC,69 bhp,5.0
Hyundai Accent Executive LPG,2010,165000,80000,LPG,Manual,13.2 km/kg,1495 CC,93.7 bhp,5.0
Toyota Innova 2.5 V Diesel 8-seater,2007,350000,376412,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8.0
Maruti Ertiga VXI,2014,425000,80000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,7.0
Hyundai Santro Xing GL Plus,2012,180000,70000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,5.0
Maruti Alto K10 2010-2014 VXI,2012,170000,90000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,5.0
Mahindra Bolero 2011-2019 DI NON AC BS III White,2014,370000,183000,Diesel,Manual,15.96 kmpl,2523 CC,63 bhp,9.0
Maruti Vitara Brezza VDi,2018,800000,27000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,900000,35000,Diesel,Manual,23.0 kmpl,1498 CC,98.96 bhp,5.0
Maruti Swift VDI,2013,390000,120000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5.0
Maruti Swift Dzire VDI,2014,445000,80000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5.0
Maruti Swift Dzire VDI,2014,459999,70000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5.0
Maruti Wagon R LXI DUO BS IV,2013,275000,55000,LPG,Manual,14.4 km/kg,998 CC,61.7 bhp,5.0
Maruti Ritz VDi,2009,200000,120000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,5.0
Maruti Swift Dzire 1.2 Lxi BSIV,2012,350000,72000,Petrol,Manual,17.5 kmpl,1197 CC,85.8 bhp,5.0
Tata New Safari 4X4 EXI BSIII,2007,95000,120000,Diesel,Manual,12.0 kmpl,2092 CC,127 bhp,7.0
Toyota Etios GD,2014,550000,250000,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5.0
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016,900000,100000,Diesel,Manual,13.58 kmpl,2499 CC,72.4 bhp,9.0
Tata Sumo Gold GX,2013,350000,120000,Diesel,Manual,15.3 kmpl,2956 CC,83.83 bhp,7.0
Hyundai Grand i10 Asta,2014,455999,32000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,5.0
Maruti Alto STD,2008,129000,60000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,5.0
Maruti Alto 800 LXI,2017,254000,40000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5.0
Ford Ecosport 1.5 Diesel Trend,2014,570000,48000,Diesel,Manual,21.7 kmpl,1498 CC,98.96 bhp,5.0
Nissan Terrano XL D Option,2018,840000,30000,Diesel,Manual,19.87 kmpl,1461 CC,83.14 bhp,5.0
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2010,235000,100000,Diesel,Manual,13.93 kmpl,2179 CC,138.1 bhp,7.0
Mahindra TUV 300 T6,2016,700000,50000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,7.0
Hyundai Grand i10 1.2 Kappa Sportz Option,2018,528000,5000,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,5.0
Jeep Compass 2.0 Limited Option,2017,1500000,12000,Diesel,Manual,17.1 kmpl,1956 CC,170 bhp,5.0
Mahindra Bolero 2011-2019 DI - AC BS III,2016,560000,72000,Diesel,Manual,15.96 kmpl,2523 CC,63 bhp,9.0
Mahindra Bolero 2011-2019 DI - AC BS III,2016,600000,70000,Diesel,Manual,15.96 kmpl,2523 CC,63 bhp,9.0
Chevrolet Aveo U-VA 1.2 LS,2007,102000,50000,Petrol,Manual,15.26 kmpl,1150 CC,74.9 bhp,5.0
Mahindra XUV500 W8 AWD,2014,750000,70000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,7.0
Chevrolet Aveo U-VA 1.2,2010,148000,70000,Petrol,Manual,14.7 kmpl,1150 CC,76 bhp,5.0
Maruti Baleno Alpha 1.2,2015,650000,50000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5.0
Volkswagen Polo Petrol Trendline 1.2L,2012,310000,40000,Petrol,Manual,16.47 kmpl,1198 CC,73.9 bhp,5.0
Hyundai Xcent 1.2 Kappa S,2014,480000,30000,Petrol,Manual,19.1 kmpl,1197 CC,82 bhp,5.0
Maruti Alto 800 VXI,2018,320000,15000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5.0
Honda City i VTEC VX,2015,750000,40000,Petrol,Manual,17.4 kmpl,1497 CC,117.3 bhp,5.0
Nissan Micra Active XL Petrol,2017,370000,40000,Petrol,Manual,19.49 kmpl,1198 CC,67.04 bhp,5.0
Maruti Swift ZXI,2013,320000,60000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,5.0
Maruti Swift ZXI,2013,420000,67000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,5.0
Maruti Swift Dzire VXi,2010,240000,60000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,5.0
Datsun RediGO 1.0 S,2017,220000,60000,Petrol,Manual,22.5 kmpl,999 CC,67 bhp,5.0
Tata Tiago 1.2 Revotron XM,2016,350000,30000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,5.0
Honda Amaze VX i-DTEC,2018,675000,40000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,5.0
Toyota Etios Cross 1.2L G,2016,434999,50000,Petrol,Manual,18.16 kmpl,1197 CC,78.8 bhp,5.0
Honda CR-V 2.0L 2WD AT,2006,125000,200000,Petrol,Automatic,13.1 kmpl,1997 CC,141.1 bhp,5.0
Mahindra KUV 100 mFALCON G80 K6 AW,2016,400000,14000,Petrol,Manual,18.15 kmpl,1198 CC,82 bhp,6.0
Chevrolet Tavera Neo 3 9 Str BSIII,2015,425000,70000,Diesel,Manual,13.58 kmpl,2499 CC,72.4 bhp,9.0
Maruti Ritz Genus VDi,2010,311000,94000,Diesel,Manual,21.1 kmpl,1248 CC,75 bhp,5.0
Chevrolet Tavera Neo 3 10 Seats BSIII,2015,509999,197000,Diesel,Manual,13.58 kmpl,2499 CC,72.4 bhp,10.0
Ford Figo 1.5D Trend MT,2015,530000,79000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,5.0
Skoda Octavia Rider 1.9 AT TDI,2008,210000,120000,Diesel,Manual,18.7 kmpl,1896 CC,66 bhp,5.0
Mahindra Marazzo M2 8Str BSIV,2019,977000,30000,Diesel,Manual,17.3 kmpl,1497 CC,121 bhp,8.0
Maruti Wagon R VXI BS IV,2018,440000,20000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5.0
Maruti Wagon R VXI BS IV,2018,440000,17000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5.0
Hyundai i20 1.2 Spotz,2018,655000,20000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,5.0
Renault KWID RXT Optional,2016,295000,60000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,5.0
Hyundai Getz 1.1 GLE,2007,65000,70000,Petrol,Manual,15.0 kmpl,1086 CC,66.6 bhp,5.0
Tata Hexa XT,2017,1200000,150000,Diesel,Manual,17.6 kmpl,2179 CC,153.86 bhp,7.0
Tata Hexa XM,2017,1251000,35000,Diesel,Manual,17.6 kmpl,2179 CC,153.86 bhp,7.0
Tata Indigo CS eLX BS IV,2010,200000,60000,Diesel,Manual,23.03 kmpl,1396 CC,69 bhp,5.0
Hyundai i20 Active 1.4 SX with AVN,2016,750000,40000,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,5.0
Maruti Wagon R LXI CNG,2018,400000,60000,CNG,Manual,26.6 km/kg,998 CC,58.16 bhp,5.0
Honda Amaze E i-VTEC,2017,475000,57000,Petrol,Manual,17.8 kmpl,1198 CC,86.7 bhp,5.0
Tata Indigo VS,2012,110000,120000,Diesel,Manual,17.8 kmpl,1405 CC,70 bhp,5.0
Renault KWID 1.0 RXT 02 Anniversary Edition,2017,350000,30000,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,5.0
Maruti Swift Dzire Tour LDI,2016,450000,175000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5.0
Tata Indigo LX,2010,150000,90000,Diesel,Manual,17.0 kmpl,1405 CC,70 bhp,5.0
Tata Indica V2 DLS,2009,80000,110000,Diesel,Manual,17.2 kmpl,1396 CC,53.5 bhp,5.0
Hyundai i20 Magna 1.2,2015,430000,35000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,5.0
